time,axes[0],axes[1],axes[2],axes[3],axes[4],axes[5],buttons[0],buttons[1],buttons[2],buttons[3],buttons[4],buttons[5],buttons[6],buttons[7],buttons[8],buttons[9],buttons[10],buttons[11],buttons[12]
13.454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6338,0,-0.0472441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6536,0,-0.0629921,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.6735,-0.0393701,-0.0787402,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.6936,-0.0551181,-0.102362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.7134,-0.0629921,-0.11811,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.7335,-0.0708661,-0.133858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.7544,-0.0787402,-0.15748,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.7743,-0.0944882,-0.173228,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.7945,-0.102362,-0.19685,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8142,-0.110236,-0.212598,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8343,-0.125984,-0.23622,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8543,-0.133858,-0.259843,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8742,-0.149606,-0.283465,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.8944,-0.15748,-0.307087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9146,-0.165354,-0.322835,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9341,-0.173228,-0.338583,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9541,-0.188976,-0.354331,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9742,-0.19685,-0.370079,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.9945,-0.19685,-0.377953,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.0146,-0.204724,-0.393701,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.0343,-0.212598,-0.401575,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.0541,-0.212598,-0.409449,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.0741,-0.212598,-0.417323,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.0942,-0.220472,-0.425197,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.114,-0.220472,-0.433071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.1339,-0.228346,-0.433071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.154,-0.228346,-0.440945,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.1739,-0.228346,-0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.1948,-0.228346,-0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.2148,-0.228346,-0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.2351,-0.228346,-0.448819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.2548,-0.228346,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.2747,-0.228346,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.2947,-0.228346,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3153,-0.228346,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3353,-0.228346,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3548,-0.220472,-0.456693,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3747,-0.212598,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.3945,-0.19685,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4146,-0.188976,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4347,-0.173228,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.455,-0.15748,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4749,-0.149606,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.4944,-0.133858,-0.464567,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
